Scenario - EJ_RSBC_5go1st_cond(50)tra(75%)												
Logfile written - 04/15/2021 18:46:22												
												
Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index
210415_RL#219_15g	2231	Manual	2	26105124	20012	NA						
210415_RL#219_15g	2232	Sound	2122	26105243	4	2			0		other	0
210415_RL#219_15g	2233	Picture	55	26110303	0	2	10129	4	0	next	other	0
210415_RL#219_15g	2234	Picture	10	26120432	0	2	20127	4	0	next	miss	0
210415_RL#219_15g	2235	Picture	452	26140559	0	2	532	4	0	next	other	0
210415_RL#219_15g	2236	Picture	666	26141091	0	2	20126	4	0	next	other	0
210415_RL#219_15g	2237	Picture	777	26161217	0	2	20126	4	0	next	other	0
210415_RL#219_15g	2237	Manual	1	26181228	20012	NA						
210415_RL#219_15g	2238	Sound	2112	26181347	5	2			0		other	0
210415_RL#219_15g	2239	Picture	55	26186408	0	2	10128	4	0	next	other	0
210415_RL#219_15g	2240	Picture	10	26196536	0	2	20127	4	0	next	miss	0
210415_RL#219_15g	2241	Picture	412	26216662	0	2	399	4	0	next	other	0
210415_RL#219_15g	2242	Picture	666	26217061	0	3	20126	5	0	next	other	0
210415_RL#219_15g	2243	Picture	777	26237187	0	3	20127	5	0	next	other	0
210415_RL#219_15g	2243	Manual	2	26257198	20011	NA						
210415_RL#219_15g	2244	Sound	2112	26257318	4	2			0		other	0
210415_RL#219_15g	2245	Picture	55	26262378	0	3	10130	4	0	next	other	0
210415_RL#219_15g	2246	Picture	10	26272508	0	2	20124	4	0	next	miss	0
210415_RL#219_15g	2247	Picture	412	26292633	0	2	400	3	0	next	other	0
210415_RL#219_15g	2248	Picture	666	26293033	0	2	20126	4	0	next	other	0
210415_RL#219_15g	2249	Picture	777	26313159	0	3	20125	4	0	next	other	0
210415_RL#219_15g	2249	Manual	2	26333179	20019	NA						
210415_RL#219_15g	2250	Sound	2112	26333288	4	2			0		other	0
210415_RL#219_15g	2251	Picture	55	26338349	0	2	10129	4	0	next	other	0
210415_RL#219_15g	2252	Picture	10	26348478	0	2	18793	4	0	next	hit	10272
210415_RL#219_15g	2252	Port Input	1	26367214	18735	3						
210415_RL#219_15g	2252	Response	1	26367214	18735	3						
210415_RL#219_15g	2252	Port Input	1	26367218	18740	7						
210415_RL#219_15g	2252	Response	1	26367218	18740	7						
210415_RL#219_15g	2253	Picture	312	26367272	0	2	266	4	0	next	other	0
210415_RL#219_15g	2254	Picture	4442	26367537	0	2	80103	4	0	next	false_alarm	10278
210415_RL#219_15g	2254	Port Input	1	26400261	32724	3						
210415_RL#219_15g	2254	Response	1	26400261	32724	3						
210415_RL#219_15g	2254	Port Input	1	26404755	37218	4						
210415_RL#219_15g	2254	Response	1	26404755	37218	4						
210415_RL#219_15g	2254	Port Input	1	26404759	37221	4						
210415_RL#219_15g	2254	Response	1	26404759	37221	4						
210415_RL#219_15g	2254	Port Input	1	26413423	45886	3						
210415_RL#219_15g	2254	Response	1	26413423	45886	3						
210415_RL#219_15g	2255	Picture	4442	26447641	0	3	80369	4	0	next	other	0
210415_RL#219_15g	2256	Picture	666	26528010	0	2	20126	3	0	next	other	0
210415_RL#219_15g	2257	Picture	777	26548136	0	2	20125	4	0	next	other	0
210415_RL#219_15g	2257	Manual	1	26568150	20015	NA						
210415_RL#219_15g	2258	Sound	2122	26568265	4	2			0		other	0
210415_RL#219_15g	2259	Picture	55	26573327	0	3	10129	5	0	next	false_alarm	10292
210415_RL#219_15g	2259	Port Input	1	26580320	6993	3						
210415_RL#219_15g	2259	Response	1	26580320	6993	3						
210415_RL#219_15g	2260	Picture	10	26583456	0	2	5465	4	0	next	hit	10295
210415_RL#219_15g	2260	Port Input	1	26588796	5341	5						
210415_RL#219_15g	2260	Response	1	26588796	5341	5						
210415_RL#219_15g	2261	Picture	352	26588920	0	2	266	5	0	next	other	0
210415_RL#219_15g	2262	Picture	12	26589186	0	3	20127	5	0	next	false_alarm	10299
210415_RL#219_15g	2262	Port Input	1	26593752	4566	3						
210415_RL#219_15g	2262	Response	1	26593752	4566	3						
210415_RL#219_15g	2262	Port Input	1	26594777	5591	3						
210415_RL#219_15g	2262	Response	1	26594777	5591	3						
210415_RL#219_15g	2262	Port Input	1	26594780	5594	3						
210415_RL#219_15g	2262	Response	1	26594780	5594	3						
210415_RL#219_15g	2262	Port Input	1	26596026	6840	4						
210415_RL#219_15g	2262	Response	1	26596026	6840	4						
210415_RL#219_15g	2262	Port Input	1	26597418	8232	3						
210415_RL#219_15g	2262	Response	1	26597418	8232	3						
210415_RL#219_15g	2262	Port Input	1	26597422	8236	3						
210415_RL#219_15g	2262	Response	1	26597422	8236	3						
210415_RL#219_15g	2262	Port Input	1	26599010	9824	3						
210415_RL#219_15g	2262	Response	1	26599010	9824	3						
210415_RL#219_15g	2262	Port Input	1	26599013	9827	3						
210415_RL#219_15g	2262	Response	1	26599013	9827	3						
210415_RL#219_15g	2262	Port Input	1	26600416	11230	4						
210415_RL#219_15g	2262	Response	1	26600416	11230	4						
210415_RL#219_15g	2262	Port Input	1	26601736	12550	4						
210415_RL#219_15g	2262	Response	1	26601736	12550	4						
210415_RL#219_15g	2262	Port Input	1	26601740	12554	3						
210415_RL#219_15g	2262	Response	1	26601740	12554	3						
210415_RL#219_15g	2262	Port Input	1	26603227	14041	3						
210415_RL#219_15g	2262	Response	1	26603227	14041	3						
210415_RL#219_15g	2262	Port Input	1	26604827	15641	3						
210415_RL#219_15g	2262	Response	1	26604827	15641	3						
210415_RL#219_15g	2262	Port Input	1	26604830	15644	3						
210415_RL#219_15g	2262	Response	1	26604830	15644	3						
210415_RL#219_15g	2263	Picture	3521	26609313	0	2	399	4	0	next	other	0
210415_RL#219_15g	2264	Picture	666	26609712	0	2	20127	4	0	next	false_alarm	10329
210415_RL#219_15g	2264	Port Input	1	26613517	3805	3						
210415_RL#219_15g	2264	Response	1	26613517	3805	3						
210415_RL#219_15g	2265	Picture	777	26629838	0	2	20125	4	0	next	other	0
210415_RL#219_15g	2265	Manual	2	26649850	20011	NA						
210415_RL#219_15g	2266	Sound	2112	26649967	4	2			0		other	0
210415_RL#219_15g	2266	Port Input	1	26653462	3499	3						
210415_RL#219_15g	2266	Response	1	26653462	3499	3						
210415_RL#219_15g	2267	Picture	55	26655029	0	2	10130	4	0	next	false_alarm	10337
210415_RL#219_15g	2267	Port Input	1	26661095	6066	4						
210415_RL#219_15g	2267	Response	1	26661095	6066	4						
210415_RL#219_15g	2268	Picture	10	26665159	0	2	20125	5	0	next	miss	0
210415_RL#219_15g	2269	Picture	412	26685283	0	3	401	5	0	next	other	0
210415_RL#219_15g	2270	Picture	666	26685684	0	3	20125	5	0	next	other	0
210415_RL#219_15g	2271	Picture	777	26705809	0	2	20126	4	0	next	other	0
210415_RL#219_15g	2271	Manual	2	26725820	20011	NA						
210415_RL#219_15g	2272	Sound	2122	26725939	4	2			0		other	0
210415_RL#219_15g	2273	Picture	55	26730999	0	2	10130	4	0	next	other	0
210415_RL#219_15g	2274	Picture	10	26741129	0	2	20126	4	0	next	miss	0
210415_RL#219_15g	2275	Picture	452	26761255	0	2	400	4	0	next	other	0
210415_RL#219_15g	2276	Picture	666	26761655	0	2	20125	4	0	next	other	0
210415_RL#219_15g	2277	Picture	777	26781780	0	2	20126	4	0	next	other	0
210415_RL#219_15g	2277	Manual	2	26801793	20014	NA						
210415_RL#219_15g	2278	Sound	2112	26801910	4	2			0		other	0
210415_RL#219_15g	2279	Picture	55	26806971	0	3	10129	4	0	next	other	0
210415_RL#219_15g	2280	Picture	10	26817100	0	2	2933	4	0	next	hit	10354
210415_RL#219_15g	2280	Port Input	1	26819904	2804	3						
210415_RL#219_15g	2280	Response	1	26819904	2804	3						
210415_RL#219_15g	2280	Port Input	1	26819907	2807	3						
210415_RL#219_15g	2280	Response	1	26819907	2807	3						
210415_RL#219_15g	2281	Picture	312	26820033	0	2	266	3	0	next	other	0
210415_RL#219_15g	2282	Picture	4442	26820298	0	2	80103	3	0	next	false_alarm	10360
210415_RL#219_15g	2282	Port Input	1	26821438	1140	3						
210415_RL#219_15g	2282	Response	1	26821438	1140	3						
210415_RL#219_15g	2282	Port Input	1	26823834	3535	4						
210415_RL#219_15g	2282	Response	1	26823834	3535	4						
210415_RL#219_15g	2283	Picture	4442	26900401	0	2	80370	3	0	next	other	0
210415_RL#219_15g	2284	Picture	666	26980771	0	2	20125	4	0	next	other	0
210415_RL#219_15g	2285	Picture	777	27000896	0	3	20126	4	0	next	other	0
210415_RL#219_15g	2285	Manual	1	27020907	20011	NA						
210415_RL#219_15g	2286	Sound	2122	27021026	4	2			0		other	0
210415_RL#219_15g	2287	Picture	55	27026087	0	3	10130	5	0	next	other	0
210415_RL#219_15g	2288	Picture	10	27036217	0	2	20125	4	0	next	miss	0
210415_RL#219_15g	2289	Picture	452	27056343	0	2	533	3	0	next	other	0
210415_RL#219_15g	2290	Picture	666	27056875	0	2	20126	4	0	next	other	0
210415_RL#219_15g	2291	Picture	777	27077001	0	2	20126	4	0	next	other	0
210415_RL#219_15g	2291	Manual	2	27097011	20011	NA						
210415_RL#219_15g	2292	Sound	2112	27097131	4	2			0		other	0
210415_RL#219_15g	2293	Picture	55	27102191	0	2	10129	4	0	next	other	0
210415_RL#219_15g	2294	Picture	10	27112320	0	3	2400	5	0	next	hit	10378
210415_RL#219_15g	2294	Port Input	1	27114675	2355	3						
210415_RL#219_15g	2294	Response	1	27114675	2355	3						
210415_RL#219_15g	2295	Picture	312	27114720	0	3	266	5	0	next	other	0
210415_RL#219_15g	2296	Picture	4442	27114986	0	3	80103	5	0	next	false_alarm	10382
210415_RL#219_15g	2296	Port Input	1	27116099	1113	3						
210415_RL#219_15g	2296	Response	1	27116099	1113	3						
210415_RL#219_15g	2296	Port Input	1	27118431	3445	3						
210415_RL#219_15g	2296	Response	1	27118431	3445	3						
210415_RL#219_15g	2296	Port Input	1	27124714	9729	4						
210415_RL#219_15g	2296	Response	1	27124714	9729	4						
210415_RL#219_15g	2297	Picture	4442	27195089	0	3	80370	4	0	next	other	0
210415_RL#219_15g	2298	Picture	666	27275459	0	2	20126	4	0	next	other	0
210415_RL#219_15g	2299	Picture	777	27295585	0	2	20125	4	0	next	other	0
210415_RL#219_15g	2299	Manual	2	27315597	20012	NA						
210415_RL#219_15g	2300	Sound	2122	27315714	4	2			0		other	0
210415_RL#219_15g	2301	Picture	55	27320773	0	3	10132	4	0	next	false_alarm	10394
210415_RL#219_15g	2301	Port Input	1	27326301	5528	3						
210415_RL#219_15g	2301	Response	1	27326301	5528	3						
210415_RL#219_15g	2301	Port Input	1	27326305	5532	3						
210415_RL#219_15g	2301	Response	1	27326305	5532	3						
210415_RL#219_15g	2301	Port Input	1	27330182	9409	3						
210415_RL#219_15g	2301	Response	1	27330182	9409	3						
210415_RL#219_15g	2302	Picture	10	27330905	0	2	20125	4	0	next	miss	0
210415_RL#219_15g	2303	Picture	452	27351030	0	2	400	4	0	next	other	0
210415_RL#219_15g	2304	Picture	666	27351429	0	2	20126	4	0	next	other	0
210415_RL#219_15g	2305	Picture	777	27371555	0	2	20125	4	0	next	other	0
210415_RL#219_15g	2305	Manual	1	27391570	20015	NA						
210415_RL#219_15g	2306	Sound	2122	27391684	4	2			0		other	0
210415_RL#219_15g	2307	Picture	55	27396745	0	2	10130	4	0	next	other	0
210415_RL#219_15g	2308	Picture	10	27406875	0	2	3865	4	0	next	hit	10408
210415_RL#219_15g	2308	Port Input	1	27410654	3779	3						
210415_RL#219_15g	2308	Response	1	27410654	3779	3						
210415_RL#219_15g	2309	Picture	352	27410740	0	2	267	3	0	next	other	0
210415_RL#219_15g	2310	Picture	12	27411007	0	2	20126	3	0	next	false_alarm	10412
210415_RL#219_15g	2310	Port Input	1	27412251	1245	3						
210415_RL#219_15g	2310	Response	1	27412251	1245	3						
210415_RL#219_15g	2310	Port Input	1	27413286	2279	4						
210415_RL#219_15g	2310	Response	1	27413286	2279	4						
210415_RL#219_15g	2310	Port Input	1	27414441	3435	3						
210415_RL#219_15g	2310	Response	1	27414441	3435	3						
210415_RL#219_15g	2310	Port Input	1	27415713	4706	3						
210415_RL#219_15g	2310	Response	1	27415713	4706	3						
210415_RL#219_15g	2310	Port Input	1	27417139	6132	3						
210415_RL#219_15g	2310	Response	1	27417139	6132	3						
210415_RL#219_15g	2310	Port Input	1	27418631	7624	3						
210415_RL#219_15g	2310	Response	1	27418631	7624	3						
210415_RL#219_15g	2310	Port Input	1	27420100	9094	3						
210415_RL#219_15g	2310	Response	1	27420100	9094	3						
210415_RL#219_15g	2310	Port Input	1	27421634	10627	3						
210415_RL#219_15g	2310	Response	1	27421634	10627	3						
210415_RL#219_15g	2310	Port Input	1	27423115	12108	4						
210415_RL#219_15g	2310	Response	1	27423115	12108	4						
210415_RL#219_15g	2310	Port Input	1	27424542	13536	3						
210415_RL#219_15g	2310	Response	1	27424542	13536	3						
210415_RL#219_15g	2310	Port Input	1	27425857	14851	3						
210415_RL#219_15g	2310	Response	1	27425857	14851	3						
210415_RL#219_15g	2310	Port Input	1	27425860	14854	4						
210415_RL#219_15g	2310	Response	1	27425860	14854	4						
210415_RL#219_15g	2310	Port Input	1	27427121	16115	3						
210415_RL#219_15g	2310	Response	1	27427121	16115	3						
210415_RL#219_15g	2310	Port Input	1	27427125	16118	4						
210415_RL#219_15g	2310	Response	1	27427125	16118	4						
210415_RL#219_15g	2310	Port Input	1	27428399	17393	4						
210415_RL#219_15g	2310	Response	1	27428399	17393	4						
210415_RL#219_15g	2310	Port Input	1	27428403	17396	4						
210415_RL#219_15g	2310	Response	1	27428403	17396	4						
210415_RL#219_15g	2310	Port Input	1	27429718	18712	3						
210415_RL#219_15g	2310	Response	1	27429718	18712	3						
210415_RL#219_15g	2311	Picture	3521	27431132	0	2	533	4	0	next	other	0
210415_RL#219_15g	2312	Picture	666	27431666	0	2	20126	4	0	next	other	0
210415_RL#219_15g	2313	Picture	777	27451792	0	2	20124	5	0	next	other	0
210415_RL#219_15g	2313	Manual	2	27471802	20011	NA						
210415_RL#219_15g	2314	Sound	2112	27471921	5	2			0		other	0
210415_RL#219_15g	2315	Picture	55	27476981	0	2	10131	4	0	next	other	0
210415_RL#219_15g	2316	Picture	10	27487111	0	2	3065	4	0	next	hit	10453
210415_RL#219_15g	2316	Port Input	1	27490098	2986	3						
210415_RL#219_15g	2316	Response	1	27490098	2986	3						
210415_RL#219_15g	2317	Picture	312	27490176	0	2	266	4	0	next	other	0
210415_RL#219_15g	2318	Picture	4442	27490442	0	3	80103	4	0	next	false_alarm	10457
210415_RL#219_15g	2318	Port Input	1	27491387	945	4						
210415_RL#219_15g	2318	Response	1	27491387	945	4						
210415_RL#219_15g	2318	Port Input	1	27492746	2304	4						
210415_RL#219_15g	2318	Response	1	27492746	2304	4						
210415_RL#219_15g	2318	Port Input	1	27495396	4954	4						
210415_RL#219_15g	2318	Response	1	27495396	4954	4						
210415_RL#219_15g	2318	Port Input	1	27495401	4959	3						
210415_RL#219_15g	2318	Response	1	27495401	4959	3						
210415_RL#219_15g	2318	Port Input	1	27498985	8543	4						
210415_RL#219_15g	2318	Response	1	27498985	8543	4						
210415_RL#219_15g	2318	Port Input	1	27502633	12191	3						
210415_RL#219_15g	2318	Response	1	27502633	12191	3						
210415_RL#219_15g	2318	Port Input	1	27502637	12195	3						
210415_RL#219_15g	2318	Response	1	27502637	12195	3						
210415_RL#219_15g	2319	Picture	4442	27570545	0	2	80370	5	0	next	other	0
210415_RL#219_15g	2320	Picture	666	27650916	0	3	20125	5	0	next	other	0
210415_RL#219_15g	2321	Picture	777	27671041	0	2	20125	5	0	next	other	0
210415_RL#219_15g	2321	Manual	2	27691052	20011	NA						
210415_RL#219_15g	2322	Sound	2122	27691171	5	2			0		other	0
210415_RL#219_15g	2323	Picture	55	27696231	0	2	10129	4	0	next	other	0
210415_RL#219_15g	2324	Picture	10	27706361	0	2	20125	5	0	next	miss	0
210415_RL#219_15g	2325	Picture	452	27726486	0	3	533	5	0	next	other	0
210415_RL#219_15g	2326	Picture	666	27727019	0	2	20126	3	0	next	other	0
210415_RL#219_15g	2327	Picture	777	27747146	0	2	20125	4	0	next	other	0
210415_RL#219_15g	2327	Manual	1	27767156	20011	NA						
210415_RL#219_15g	2328	Sound	2112	27767275	4	2			0		other	0
210415_RL#219_15g	2329	Picture	55	27772335	0	2	10129	4	0	next	other	0
210415_RL#219_15g	2330	Picture	10	27782464	0	2	7863	4	0	next	hit	10485
210415_RL#219_15g	2330	Port Input	1	27790283	7818	5						
210415_RL#219_15g	2330	Response	1	27790283	7818	5						
210415_RL#219_15g	2331	Picture	312	27790328	0	3	268	5	0	next	other	0
210415_RL#219_15g	2332	Picture	4442	27790596	0	3	80101	5	0	next	false_alarm	10489
210415_RL#219_15g	2332	Port Input	1	27794608	4012	3						
210415_RL#219_15g	2332	Response	1	27794608	4012	3						
210415_RL#219_15g	2333	Picture	4442	27870697	0	2	80370	4	0	next	other	0
210415_RL#219_15g	2334	Picture	666	27951068	0	2	20126	4	0	next	other	0
210415_RL#219_15g	2335	Picture	777	27971194	0	2	20125	4	0	next	other	0
210415_RL#219_15g	2335	Manual	1	27991207	20013	NA						
210415_RL#219_15g	2336	Sound	2122	27991323	4	2			0		other	0
210415_RL#219_15g	2337	Picture	55	27996382	0	2	10131	4	0	next	other	0
210415_RL#219_15g	2338	Picture	10	28006513	0	2	20125	4	0	next	miss	0
210415_RL#219_15g	2339	Picture	452	28026638	0	2	400	4	0	next	other	0
210415_RL#219_15g	2340	Picture	666	28027039	0	3	20125	4	0	next	other	0
210415_RL#219_15g	2341	Picture	777	28047164	0	2	20126	4	0	next	other	0
210415_RL#219_15g	2341	Manual	1	28067176	20012	NA						
210415_RL#219_15g	2342	Sound	2112	28067294	4	2			0		other	0
210415_RL#219_15g	2343	Picture	55	28072354	0	2	10130	4	0	next	other	0
210415_RL#219_15g	2344	Picture	10	28082484	0	2	20125	5	0	next	miss	0
210415_RL#219_15g	2345	Picture	412	28102609	0	3	667	5	0	next	other	0
210415_RL#219_15g	2346	Picture	666	28103276	0	3	20126	4	0	next	other	0
210415_RL#219_15g	2347	Picture	777	28123402	0	2	20126	4	0	next	other	0
210415_RL#219_15g	2347	Manual	2	28143412	20010	NA						
210415_RL#219_15g	2348	Sound	2112	28143532	4	2			0		other	0
210415_RL#219_15g	2349	Picture	55	28148592	0	3	10130	4	0	next	false_alarm	10511
210415_RL#219_15g	2349	Port Input	1	28156549	7957	3						
210415_RL#219_15g	2349	Response	1	28156549	7957	3						
210415_RL#219_15g	2349	Port Input	1	28156573	7981	3						
210415_RL#219_15g	2349	Response	1	28156573	7981	3						
210415_RL#219_15g	2349	Port Input	1	28158010	9419	3						
210415_RL#219_15g	2349	Response	1	28158010	9419	3						
210415_RL#219_15g	2349	Port Input	1	28158013	9421	3						
210415_RL#219_15g	2349	Response	1	28158013	9421	3						
210415_RL#219_15g	2350	Picture	10	28158721	0	2	1467	4	0	next	hit	10520
210415_RL#219_15g	2350	Port Input	1	28160062	1341	4						
210415_RL#219_15g	2350	Response	1	28160062	1341	4						
210415_RL#219_15g	2351	Picture	312	28160188	0	2	267	4	0	next	other	0
210415_RL#219_15g	2352	Picture	4442	28160455	0	2	80102	4	0	next	false_alarm	10524
210415_RL#219_15g	2352	Port Input	1	28161146	691	4						
210415_RL#219_15g	2352	Response	1	28161146	691	4						
210415_RL#219_15g	2352	Port Input	1	28163488	3033	3						
210415_RL#219_15g	2352	Response	1	28163488	3033	3						
210415_RL#219_15g	2352	Port Input	1	28163583	3128	3						
210415_RL#219_15g	2352	Response	1	28163583	3128	3						
210415_RL#219_15g	2352	Port Input	1	28164045	3590	4						
210415_RL#219_15g	2352	Response	1	28164045	3590	4						
210415_RL#219_15g	2352	Port Input	1	28164049	3594	3						
210415_RL#219_15g	2352	Response	1	28164049	3594	3						
210415_RL#219_15g	2352	Port Input	1	28164616	4161	4						
210415_RL#219_15g	2352	Response	1	28164616	4161	4						
210415_RL#219_15g	2352	Port Input	1	28165659	5205	3						
210415_RL#219_15g	2352	Response	1	28165659	5205	3						
210415_RL#219_15g	2352	Port Input	1	28167638	7184	4						
210415_RL#219_15g	2352	Response	1	28167638	7184	4						
210415_RL#219_15g	2352	Port Input	1	28170227	9773	3						
210415_RL#219_15g	2352	Response	1	28170227	9773	3						
210415_RL#219_15g	2352	Port Input	1	28170632	10177	4						
210415_RL#219_15g	2352	Response	1	28170632	10177	4						
210415_RL#219_15g	2352	Port Input	1	28172863	12408	3						
210415_RL#219_15g	2352	Response	1	28172863	12408	3						
210415_RL#219_15g	2352	Port Input	1	28172866	12411	4						
210415_RL#219_15g	2352	Response	1	28172866	12411	4						
210415_RL#219_15g	2352	Port Input	1	28181761	21306	3						
210415_RL#219_15g	2352	Response	1	28181761	21306	3						
210415_RL#219_15g	2352	Port Input	1	28181764	21309	3						
210415_RL#219_15g	2352	Response	1	28181764	21309	3						
210415_RL#219_15g	2352	Port Input	1	28184315	23860	3						
210415_RL#219_15g	2352	Response	1	28184315	23860	3						
210415_RL#219_15g	2352	Port Input	1	28184318	23863	3						
210415_RL#219_15g	2352	Response	1	28184318	23863	3						
210415_RL#219_15g	2352	Port Input	1	28186190	25735	3						
210415_RL#219_15g	2352	Response	1	28186190	25735	3						
210415_RL#219_15g	2352	Port Input	1	28190747	30292	3						
210415_RL#219_15g	2352	Response	1	28190747	30292	3						
210415_RL#219_15g	2352	Port Input	1	28191212	30758	4						
210415_RL#219_15g	2352	Response	1	28191212	30758	4						
210415_RL#219_15g	2352	Port Input	1	28192644	32189	3						
210415_RL#219_15g	2352	Response	1	28192644	32189	3						
210415_RL#219_15g	2353	Picture	4442	28240557	0	2	80370	3	0	next	other	0
210415_RL#219_15g	2354	Picture	666	28320926	0	2	20126	4	0	next	other	0
210415_RL#219_15g	2355	Picture	777	28341052	0	2	20126	4	0	next	other	0
210415_RL#219_15g	2355	Manual	2	28361063	20011	NA						
210415_RL#219_15g	2356	Sound	2122	28361182	4	2			0		other	0
210415_RL#219_15g	2357	Picture	55	28366242	0	3	10130	5	0	next	other	0
210415_RL#219_15g	2358	Picture	10	28376372	0	3	932	5	0	next	hit	10571
210415_RL#219_15g	2358	Port Input	1	28377269	897	3						
210415_RL#219_15g	2358	Response	1	28377269	897	3						
210415_RL#219_15g	2358	Port Input	1	28377273	902	7						
210415_RL#219_15g	2358	Response	1	28377273	902	7						
210415_RL#219_15g	2359	Picture	352	28377304	0	3	268	4	0	next	other	0
210415_RL#219_15g	2360	Picture	12	28377572	0	2	20125	4	0	next	false_alarm	10577
210415_RL#219_15g	2360	Port Input	1	28378788	1216	3						
210415_RL#219_15g	2360	Response	1	28378788	1216	3						
210415_RL#219_15g	2360	Port Input	1	28379806	2234	3						
210415_RL#219_15g	2360	Response	1	28379806	2234	3						
210415_RL#219_15g	2360	Port Input	1	28379809	2237	3						
210415_RL#219_15g	2360	Response	1	28379809	2237	3						
210415_RL#219_15g	2360	Port Input	1	28379812	2240	3						
210415_RL#219_15g	2360	Response	1	28379812	2240	3						
210415_RL#219_15g	2360	Port Input	1	28381038	3466	3						
210415_RL#219_15g	2360	Response	1	28381038	3466	3						
210415_RL#219_15g	2360	Port Input	1	28382436	4864	4						
210415_RL#219_15g	2360	Response	1	28382436	4864	4						
210415_RL#219_15g	2360	Port Input	1	28383669	6097	4						
210415_RL#219_15g	2360	Response	1	28383669	6097	4						
210415_RL#219_15g	2360	Port Input	1	28385070	7499	4						
210415_RL#219_15g	2360	Response	1	28385070	7499	4						
210415_RL#219_15g	2360	Port Input	1	28386518	8946	4						
210415_RL#219_15g	2360	Response	1	28386518	8946	4						
210415_RL#219_15g	2360	Port Input	1	28388104	10532	4						
210415_RL#219_15g	2360	Response	1	28388104	10532	4						
210415_RL#219_15g	2360	Port Input	1	28389746	12174	4						
210415_RL#219_15g	2360	Response	1	28389746	12174	4						
210415_RL#219_15g	2360	Port Input	1	28391431	13859	3						
210415_RL#219_15g	2360	Response	1	28391431	13859	3						
210415_RL#219_15g	2360	Port Input	1	28391435	13863	3						
210415_RL#219_15g	2360	Response	1	28391435	13863	3						
210415_RL#219_15g	2360	Port Input	1	28393306	15735	3						
210415_RL#219_15g	2360	Response	1	28393306	15735	3						
210415_RL#219_15g	2360	Port Input	1	28394856	17284	3						
210415_RL#219_15g	2360	Response	1	28394856	17284	3						
210415_RL#219_15g	2360	Port Input	1	28394859	17287	3						
210415_RL#219_15g	2360	Response	1	28394859	17287	3						
210415_RL#219_15g	2360	Port Input	1	28396318	18746	4						
210415_RL#219_15g	2360	Response	1	28396318	18746	4						
210415_RL#219_15g	2360	Port Input	1	28396322	18750	4						
210415_RL#219_15g	2360	Response	1	28396322	18750	4						
210415_RL#219_15g	2360	Port Input	1	28397574	20002	7						
210415_RL#219_15g	2360	Response	1	28397574	20002	7						
210415_RL#219_15g	2361	Picture	3521	28397697	0	2	534	4	0	next	other	0
210415_RL#219_15g	2362	Picture	666	28398231	0	2	20125	4	0	next	false_alarm	10617
210415_RL#219_15g	2362	Port Input	1	28398818	587	3						
210415_RL#219_15g	2362	Response	1	28398818	587	3						
210415_RL#219_15g	2362	Port Input	1	28398823	593	3						
210415_RL#219_15g	2362	Response	1	28398823	593	3						
210415_RL#219_15g	2362	Port Input	1	28400124	1893	3						
210415_RL#219_15g	2362	Response	1	28400124	1893	3						
210415_RL#219_15g	2362	Port Input	1	28400126	1896	3						
210415_RL#219_15g	2362	Response	1	28400126	1896	3						
210415_RL#219_15g	2362	Port Input	1	28401656	3425	4						
210415_RL#219_15g	2362	Response	1	28401656	3425	4						
210415_RL#219_15g	2362	Port Input	1	28401661	3430	3						
210415_RL#219_15g	2362	Response	1	28401661	3430	3						
210415_RL#219_15g	2363	Picture	777	28418356	0	3	20125	5	0	next	other	0
210415_RL#219_15g	2363	Manual	2	28438369	20014	NA						
210415_RL#219_15g	2364	Sound	2122	28438486	5	2			0		other	0
210415_RL#219_15g	2365	Picture	55	28443546	0	3	10129	5	0	next	false_alarm	10633
210415_RL#219_15g	2365	Port Input	1	28452439	8893	3						
210415_RL#219_15g	2365	Response	1	28452439	8893	3						
210415_RL#219_15g	2366	Picture	10	28453676	0	3	667	4	0	next	hit	10636
210415_RL#219_15g	2366	Port Input	1	28454198	522	3						
210415_RL#219_15g	2366	Response	1	28454198	522	3						
210415_RL#219_15g	2366	Port Input	1	28454202	526	8						
210415_RL#219_15g	2366	Response	1	28454202	526	8						
210415_RL#219_15g	2367	Picture	352	28454343	0	2	265	4	0	next	other	0
210415_RL#219_15g	2368	Picture	12	28454608	0	2	20125	4	0	next	false_alarm	10642
210415_RL#219_15g	2368	Port Input	1	28456008	1400	3						
210415_RL#219_15g	2368	Response	1	28456008	1400	3						
210415_RL#219_15g	2368	Port Input	1	28457047	2439	4						
210415_RL#219_15g	2368	Response	1	28457047	2439	4						
210415_RL#219_15g	2368	Port Input	1	28458194	3586	4						
210415_RL#219_15g	2368	Response	1	28458194	3586	4						
210415_RL#219_15g	2368	Port Input	1	28459482	4874	3						
210415_RL#219_15g	2368	Response	1	28459482	4874	3						
210415_RL#219_15g	2368	Port Input	1	28460745	6137	3						
210415_RL#219_15g	2368	Response	1	28460745	6137	3						
210415_RL#219_15g	2368	Port Input	1	28462022	7414	3						
210415_RL#219_15g	2368	Response	1	28462022	7414	3						
210415_RL#219_15g	2368	Port Input	1	28462024	7417	4						
210415_RL#219_15g	2368	Response	1	28462024	7417	4						
210415_RL#219_15g	2368	Port Input	1	28463333	8725	3						
210415_RL#219_15g	2368	Response	1	28463333	8725	3						
210415_RL#219_15g	2368	Port Input	1	28463339	8731	3						
